t_over_theta,r
1.903095154758e+01,7.783617800210e-01
1.904095204760e+01,7.777550914860e-01
1.905095254763e+01,7.772386966412e-01
1.906095304765e+01,7.768131759395e-01
1.907095354768e+01,7.764790010849e-01
1.908095404770e+01,7.762365331186e-01
1.909095454773e+01,7.760860209514e-01
1.910095504775e+01,7.760276003481e-01
1.911095554778e+01,7.760612933850e-01
1.912095604780e+01,7.761870083737e-01
1.913095654783e+01,7.764045402593e-01
1.914095704785e+01,7.767135714899e-01
1.915095754788e+01,7.771136733399e-01
1.916095804790e+01,7.776043076883e-01
1.917095854793e+01,7.781848292258e-01
1.918095904795e+01,7.788544880762e-01
1.919095954798e+01,7.796124328104e-01
1.920096004800e+01,7.804577138197e-01
1.921096054803e+01,7.813892870297e-01
1.922096104805e+01,7.824060179158e-01
1.923096154808e+01,7.835066857931e-01
1.924096204810e+01,7.846899883447e-01
1.925096254813e+01,7.859545463524e-01
1.926096304815e+01,7.872989085971e-01
1.927096354818e+01,7.887215568923e-01
1.928096404820e+01,7.902209112152e-01
1.929096454823e+01,7.917953349025e-01
1.930096504825e+01,7.934431398775e-01
1.931096554828e+01,7.951625918758e-01
1.932096604830e+01,7.969519156412e-01
1.933096654833e+01,7.988093000632e-01
1.934096704835e+01,8.007329032276e-01
1.935096754838e+01,8.027208573621e-01
1.936096804840e+01,8.047712736490e-01
1.937096854843e+01,8.068822468900e-01
1.938096904845e+01,8.090518600058e-01
1.939096954848e+01,8.112781883530e-01
1.940097004850e+01,8.135593038527e-01
1.941097054853e+01,8.158932789135e-01
1.942097104855e+01,8.182781901479e-01
1.943097154858e+01,8.207121218725e-01
1.944097204860e+01,8.231931693896e-01
1.945097254863e+01,8.257194420506e-01
1.946097304865e+01,8.282890660974e-01
1.947097354868e+01,8.309001872864e-01
1.948097404870e+01,8.335509732973e-01
1.949097454873e+01,8.362396159287e-01
1.950097504875e+01,8.389643330896e-01
1.951097554878e+01,8.417233705885e-01
1.952097604880e+01,8.445150037303e-01
1.953097654883e+01,8.473375387265e-01
1.954097704885e+01,8.501893139271e-01
1.955097754888e+01,8.530687008835e-01
1.956097804890e+01,8.559741052493e-01
1.957097854893e+01,8.589039675292e-01
1.958097904895e+01,8.618567636845e-01
1.959097954898e+01,8.648310056033e-01
1.960098004900e+01,8.678252414461e-01
1.961098054903e+01,8.708380558734e-01
1.962098104905e+01,8.738680701656e-01
1.963098154908e+01,8.769139422418e-01
1.964098204910e+01,8.799743665885e-01
1.965098254913e+01,8.830480741017e-01
1.966098304915e+01,8.861338318542e-01
1.967098354918e+01,8.892304427929e-01
1.968098404920e+01,8.923367453728e-01
1.969098454923e+01,8.954516131358e-01
1.970098504925e+01,8.985739542388e-01
1.971098554928e+01,9.017027109380e-01
1.972098604930e+01,9.048368590337e-01
1.973098654933e+01,9.079754072823e-01
1.974098704935e+01,9.111173967787e-01
1.975098754938e+01,9.142619003140e-01
1.976098804940e+01,9.174080217132e-01
1.977098854943e+01,9.205548951558e-01
1.978098904945e+01,9.237016844832e-01
1.979098954948e+01,9.268475824966e-01
1.980099004950e+01,9.299918102466e-01
1.981099054953e+01,9.331336163198e-01
1.982099104955e+01,9.362722761221e-01
1.983099154958e+01,9.394070911633e-01
1.984099204960e+01,9.425373883428e-01
1.985099254963e+01,9.456625192401e-01
1.986099304965e+01,9.487818594103e-01
1.987099354968e+01,9.518948076868e-01
1.988099404970e+01,9.550007854921e-01
1.989099454973e+01,9.580992361580e-01
1.990099504975e+01,9.611896242559e-01
1.991099554978e+01,9.642714349385e-01
1.992099604980e+01,9.673441732927e-01
1.993099654983e+01,9.704073637055e-01
1.994099704985e+01,9.734605492428e-01
1.995099754988e+01,9.765032910408e-01
1.996099804990e+01,9.795351677120e-01
1.997099854993e+01,9.825557747646e-01
1.998099904995e+01,9.855647240357e-01
1.999099954998e+01,9.885616431393e-01
2.000100005000e+01,9.915461749284e-01
2.001100055003e+01,9.945179769708e-01
2.002100105005e+01,9.974767210403e-01
2.003100155008e+01,1.000422092621e+00
2.004100205010e+01,1.003353790425e+00
2.005100255013e+01,1.006271525928e+00
2.006100305015e+01,1.009175022913e+00
2.007100355018e+01,1.012064017032e+00
2.008100405020e+01,1.014938255377e+00
2.009100455023e+01,1.017797496071e+00
2.010100505025e+01,1.020641507864e+00
2.011100555028e+01,1.023470069745e+00
2.012100605030e+01,1.026282970569e+00
2.013100655033e+01,1.029080008694e+00
2.014100705035e+01,1.031860991624e+00
2.015100755038e+01,1.034625735678e+00
2.016100805040e+01,1.037374065652e+00
2.017100855043e+01,1.040105814510e+00
2.018100905045e+01,1.042820823071e+00
2.019100955048e+01,1.045518939714e+00
2.020101005050e+01,1.048200020095e+00
2.021101055053e+01,1.050863926864e+00
2.022101105055e+01,1.053510529404e+00
2.023101155058e+01,1.056139703570e+00
2.024101205060e+01,1.058751331442e+00
2.025101255063e+01,1.061345301084e+00
2.026101305065e+01,1.063921506310e+00
2.027101355068e+01,1.066479846467e+00
2.028101405070e+01,1.069020226211e+00
2.029101455073e+01,1.071542555308e+00
2.030101505075e+01,1.074046748426e+00
2.031101555078e+01,1.076532724944e+00
2.032101605080e+01,1.079000408771e+00
2.033101655083e+01,1.081449728157e+00
2.034101705085e+01,1.083880615526e+00
2.035101755088e+01,1.086293007308e+00
2.036101805090e+01,1.088686843778e+00
2.037101855093e+01,1.091062068899e+00
2.038101905095e+01,1.093418630176e+00
2.039101955098e+01,1.095756478509e+00
2.040102005100e+01,1.098075568054e+00
2.041102055103e+01,1.100375856094e+00
2.042102105105e+01,1.102657302902e+00
2.043102155108e+01,1.104919871626e+00
2.044102205110e+01,1.107163528163e+00
2.045102255113e+01,1.109388241045e+00
2.046102305115e+01,1.111593981331e+00
2.047102355118e+01,1.113780722496e+00
2.048102405120e+01,1.115948440330e+00
2.049102455123e+01,1.118097112839e+00
2.050102505125e+01,1.120226720151e+00
2.051102555128e+01,1.122337244418e+00
2.052102605130e+01,1.124428669736e+00
2.053102655133e+01,1.126500982050e+00
2.054102705135e+01,1.128554169082e+00
2.055102755138e+01,1.130588220242e+00
2.056102805140e+01,1.132603126560e+00
2.057102855143e+01,1.134598880605e+00
2.058102905145e+01,1.136575476421e+00
2.059102955148e+01,1.138532909454e+00
2.060103005150e+01,1.140471176489e+00
2.061103055153e+01,1.142390275585e+00
2.062103105155e+01,1.144290206016e+00
2.063103155158e+01,1.146170968211e+00
2.064103205160e+01,1.148032563698e+00
2.065103255163e+01,1.149874995047e+00
2.066103305165e+01,1.151698265824e+00
2.067103355168e+01,1.153502380534e+00
2.068103405170e+01,1.155287344575e+00
2.069103455173e+01,1.157053164193e+00
2.070103505175e+01,1.158799846433e+00
2.071103555178e+01,1.160527399098e+00
2.072103605180e+01,1.162235830708e+00
2.073103655183e+01,1.163925150457e+00
2.074103705185e+01,1.165595368178e+00
2.075103755188e+01,1.167246494301e+00
2.076103805190e+01,1.168878539822e+00
2.077103855193e+01,1.170491516263e+00
2.078103905195e+01,1.172085435645e+00
2.079103955198e+01,1.173660310448e+00
2.080104005200e+01,1.175216153590e+00
2.081104055203e+01,1.176752978387e+00
2.082104105205e+01,1.178270798531e+00
2.083104155208e+01,1.179769628061e+00
2.084104205210e+01,1.181249481334e+00
2.085104255213e+01,1.182710373004e+00
2.086104305215e+01,1.184152317991e+00
2.087104355218e+01,1.185575331464e+00
2.088104405220e+01,1.186979428813e+00
2.089104455223e+01,1.188364625631e+00
2.090104505225e+01,1.189730937688e+00
2.091104555228e+01,1.191078380916e+00
2.092104605230e+01,1.192406971385e+00
2.093104655233e+01,1.193716725286e+00
2.094104705235e+01,1.195007658915e+00
2.095104755238e+01,1.196279788649e+00
2.096104805240e+01,1.197533130938e+00
2.097104855243e+01,1.198767702280e+00
2.098104905245e+01,1.199983519211e+00
2.099104955248e+01,1.201180598289e+00
2.100105005250e+01,1.202358956079e+00
2.101105055253e+01,1.203518609137e+00
2.102105105255e+01,1.204659574001e+00
2.103105155258e+01,1.205781867174e+00
2.104105205260e+01,1.206885505116e+00
2.105105255263e+01,1.207970504225e+00
2.106105305265e+01,1.209036880835e+00
2.107105355268e+01,1.210084651195e+00
2.108105405270e+01,1.211113831469e+00
2.109105455273e+01,1.212124437714e+00
2.110105505275e+01,1.213116485881e+00
2.111105555278e+01,1.214089991799e+00
2.112105605280e+01,1.215044971168e+00
2.113105655283e+01,1.215981439550e+00
2.114105705285e+01,1.216899412363e+00
2.115105755288e+01,1.217798904867e+00
2.116105805290e+01,1.218679932163e+00
2.117105855293e+01,1.219542509182e+00
2.118105905295e+01,1.220386650679e+00
2.119105955298e+01,1.221212371224e+00
2.120106005300e+01,1.222019685200e+00
2.121106055303e+01,1.222808606792e+00
2.122106105305e+01,1.223579149983e+00
2.123106155308e+01,1.224331328550e+00
2.124106205310e+01,1.225065156055e+00
2.125106255313e+01,1.225780645842e+00
2.126106305315e+01,1.226477811032e+00
2.127106355318e+01,1.227156664517e+00
2.128106405320e+01,1.227817218956e+00
2.129106455323e+01,1.228459486770e+00
2.130106505325e+01,1.229083480139e+00
2.131106555328e+01,1.229689210999e+00
2.132106605330e+01,1.230276691032e+00
2.133106655333e+01,1.230845931671e+00
2.134106705335e+01,1.231396944091e+00
2.135106755338e+01,1.231929739206e+00
2.136106805340e+01,1.232444327669e+00
2.137106855343e+01,1.232940719864e+00
2.138106905345e+01,1.233418925910e+00
2.139106955348e+01,1.233878955650e+00
2.140107005350e+01,1.234320818657e+00
2.141107055353e+01,1.234744524224e+00
2.142107105355e+01,1.235150081368e+00
2.143107155358e+01,1.235537498824e+00
2.144107205360e+01,1.235906785043e+00
2.145107255363e+01,1.236257948195e+00
2.146107305365e+01,1.236590996159e+00
2.147107355368e+01,1.236905936530e+00
2.148107405370e+01,1.237202776611e+00
2.149107455373e+01,1.237481523416e+00
2.150107505375e+01,1.237742183666e+00
2.151107555378e+01,1.237984763790e+00
2.152107605380e+01,1.238209269921e+00
2.153107655383e+01,1.238415707899e+00
2.154107705385e+01,1.238604083268e+00
2.155107755388e+01,1.238774401274e+00
2.156107805390e+01,1.238926666869e+00
2.157107855393e+01,1.239060884705e+00
2.158107905395e+01,1.239177059137e+00
2.159107955398e+01,1.239275194222e+00
2.160108005400e+01,1.239355293719e+00
2.161108055403e+01,1.239417361090e+00
2.162108105405e+01,1.239461399496e+00
2.163108155408e+01,1.239487411803e+00
2.164108205410e+01,1.239495400578e+00
2.165108255413e+01,1.239485368091e+00
2.166108305415e+01,1.239457316314e+00
2.167108355418e+01,1.239411246924e+00
2.168108405420e+01,1.239347161302e+00
2.169108455423e+01,1.239265060534e+00
2.170108505425e+01,1.239164945413e+00
2.171108555428e+01,1.239046816437e+00
2.172108605430e+01,1.238910673814e+00
2.173108655433e+01,1.238756517460e+00
2.174108705435e+01,1.238584347002e+00
2.175108755438e+01,1.238394161778e+00
2.176108805440e+01,1.238185960841e+00
2.177108855443e+01,1.237959742958e+00
2.178108905445e+01,1.237715506613e+00
2.179108955448e+01,1.237453250008e+00
2.180109005450e+01,1.237172971066e+00
2.181109055453e+01,1.236874667434e+00
2.182109105455e+01,1.236558336481e+00
2.183109155458e+01,1.236223975304e+00
2.184109205460e+01,1.235871580731e+00
2.185109255463e+01,1.235501149319e+00
2.186109305465e+01,1.235112677364e+00
2.187109355468e+01,1.234706160895e+00
2.188109405470e+01,1.234281595685e+00
2.189109455473e+01,1.233838977248e+00
2.190109505475e+01,1.233378300847e+00
2.191109555478e+01,1.232899561493e+00
2.192109605480e+01,1.232402753953e+00
2.193109655483e+01,1.231887872749e+00
2.194109705485e+01,1.231354912166e+00
2.195109755488e+01,1.230803866253e+00
2.196109805490e+01,1.230234728830e+00
2.197109855493e+01,1.229647493489e+00
2.198109905495e+01,1.229042153601e+00
2.199109955498e+01,1.228418702320e+00
2.200110005500e+01,1.227777132588e+00
2.201110055503e+01,1.227117437139e+00
2.202110105505e+01,1.226439608506e+00
2.203110155508e+01,1.225743639026e+00
2.204110205510e+01,1.225029520844e+00
2.205110255513e+01,1.224297245923e+00
2.206110305515e+01,1.223546806043e+00
2.207110355518e+01,1.222778192817e+00
2.208110405520e+01,1.221991397690e+00
2.209110455523e+01,1.221186411946e+00
2.210110505525e+01,1.220363226722e+00
2.211110555528e+01,1.219521833008e+00
2.212110605530e+01,1.218662221658e+00
2.213110655533e+01,1.217784383398e+00
2.214110705535e+01,1.216888308833e+00
2.215110755538e+01,1.215973988458e+00
2.216110805540e+01,1.215041412663e+00
2.217110855543e+01,1.214090571747e+00
2.218110905545e+01,1.213121455921e+00
2.219110955548e+01,1.212134055326e+00
2.220111005550e+01,1.211128360037e+00
2.221111055553e+01,1.210104360076e+00
2.222111105555e+01,1.209062045422e+00
2.223111155558e+01,1.208001406024e+00
2.224111205560e+01,1.206922431813e+00
2.225111255563e+01,1.205825112711e+00
2.226111305565e+01,1.204709438646e+00
2.227111355568e+01,1.203575399568e+00
2.228111405570e+01,1.202422985455e+00
2.229111455573e+01,1.201252186336e+00
2.230111505575e+01,1.200062992300e+00
2.231111555578e+01,1.198855393511e+00
2.232111605580e+01,1.197629380228e+00
2.233111655583e+01,1.196384942816e+00
2.234111705585e+01,1.195122071767e+00
2.235111755588e+01,1.193840757715e+00
2.236111805590e+01,1.192540991457e+00
2.237111855593e+01,1.191222763967e+00
2.238111905595e+01,1.189886066420e+00
2.239111955598e+01,1.188530890209e+00
2.240112005600e+01,1.187157226968e+00
2.241112055603e+01,1.185765068593e+00
2.242112105605e+01,1.184354407263e+00
2.243112155608e+01,1.182925235465e+00
2.244112205610e+01,1.181477546018e+00
2.245112255613e+01,1.180011332095e+00
2.246112305615e+01,1.178526587254e+00
2.247112355618e+01,1.177023305460e+00
2.248112405620e+01,1.175501481113e+00
2.249112455623e+01,1.173961109080e+00
2.250112505625e+01,1.172402184722e+00
2.251112555628e+01,1.170824703925e+00
2.252112605630e+01,1.169228663134e+00
2.253112655633e+01,1.167614059383e+00
2.254112705635e+01,1.165980890330e+00
2.255112755638e+01,1.164329154293e+00
2.256112805640e+01,1.162658850289e+00
2.257112855643e+01,1.160969978068e+00
2.258112905645e+01,1.159262538153e+00
2.259112955648e+01,1.157536531884e+00
2.260113005650e+01,1.155791961459e+00
2.261113055653e+01,1.154028829974e+00
2.262113105655e+01,1.152247141474e+00
2.263113155658e+01,1.150446900997e+00
2.264113205660e+01,1.148628114623e+00
2.265113255663e+01,1.146790789527e+00
2.266113305665e+01,1.144934934025e+00
2.267113355668e+01,1.143060557637e+00
2.268113405670e+01,1.141167671136e+00
2.269113455673e+01,1.139256286609e+00
2.270113505675e+01,1.137326417517e+00
2.271113555678e+01,1.135378078759e+00
2.272113605680e+01,1.133411286734e+00
2.273113655683e+01,1.131426059411e+00
2.274113705685e+01,1.129422416393e+00
2.275113755688e+01,1.127400378997e+00
2.276113805690e+01,1.125359970323e+00
2.277113855693e+01,1.123301215332e+00
2.278113905695e+01,1.121224140927e+00
2.279113955698e+01,1.119128776035e+00
2.280114005700e+01,1.117015151695e+00
2.281114055703e+01,1.114883301144e+00
2.282114105705e+01,1.112733259911e+00
2.283114155708e+01,1.110565065912e+00
2.284114205710e+01,1.108378759549e+00
2.285114255713e+01,1.106174383811e+00
2.286114305715e+01,1.103951984383e+00
2.287114355718e+01,1.101711609754e+00
2.288114405720e+01,1.099453311330e+00
2.289114455723e+01,1.097177143552e+00
2.290114505725e+01,1.094883164022e+00
2.291114555728e+01,1.092571433622e+00
2.292114605730e+01,1.090242016651e+00
2.293114655733e+01,1.087894980957e+00
2.294114705735e+01,1.085530398081e+00
2.295114755738e+01,1.083148343396e+00
2.296114805740e+01,1.080748896262e+00
2.297114855743e+01,1.078332140180e+00
2.298114905745e+01,1.075898162953e+00
2.299114955748e+01,1.073447056853e+00
2.300115005750e+01,1.070978918790e+00
2.301115055753e+01,1.068493850495e+00
2.302115105755e+01,1.065991958701e+00
2.303115155758e+01,1.063473355334e+00
2.304115205760e+01,1.060938157712e+00
2.305115255763e+01,1.058386488746e+00
2.306115305765e+01,1.055818477152e+00
2.307115355768e+01,1.053234257669e+00
2.308115405770e+01,1.050633971283e+00
2.309115455773e+01,1.048017765462e+00
2.310115505775e+01,1.045385794391e+00
2.311115555778e+01,1.042738219227e+00
2.312115605780e+01,1.040075208348e+00
2.313115655783e+01,1.037396937622e+00
2.314115705785e+01,1.034703590680e+00
2.315115755788e+01,1.031995359193e+00
2.316115805790e+01,1.029272443167e+00
2.317115855793e+01,1.026535051239e+00
2.318115905795e+01,1.023783400989e+00
2.319115955798e+01,1.021017719255e+00
2.320116005800e+01,1.018238242459e+00
2.321116055803e+01,1.015445216950e+00
2.322116105805e+01,1.012638899345e+00
2.323116155808e+01,1.009819556889e+00
2.324116205810e+01,1.006987467820e+00
2.325116255813e+01,1.004142921749e+00
2.326116305815e+01,1.001286220046e+00
2.327116355818e+01,9.984176762342e-01
2.328116405820e+01,9.955376164045e-01
2.329116455823e+01,9.926463796292e-01
2.330116505825e+01,9.897443183921e-01
2.331116555828e+01,9.868317990270e-01
2.332116605830e+01,9.839092021672e-01
2.333116655833e+01,9.809769232040e-01
2.334116705835e+01,9.780353727557e-01
2.335116755838e+01,9.750849771458e-01
2.336116805840e+01,9.721261788906e-01
2.337116855843e+01,9.691594371956e-01
2.338116905845e+01,9.661852284606e-01
2.339116955848e+01,9.632040467924e-01
2.340117005850e+01,9.602164045253e-01
2.341117055853e+01,9.572228327478e-01
2.342117105855e+01,9.542238818364e-01
2.343117155858e+01,9.512201219929e-01
2.344117205860e+01,9.482121437876e-01
2.345117255863e+01,9.452005587046e-01
2.346117305865e+01,9.421859996892e-01
2.347117355868e+01,9.391691216966e-01
2.348117405870e+01,9.361506022392e-01
2.349117455873e+01,9.331311419314e-01
2.350117505875e+01,9.301114650312e-01
2.351117555878e+01,9.270923199750e-01
2.352117605880e+01,9.240744799046e-01
2.353117655883e+01,9.210587431840e-01
2.354117705885e+01,9.180459339033e-01
2.355117755888e+01,9.150369023676e-01
2.356117805890e+01,9.120325255670e-01
2.357117855893e+01,9.090337076264e-01
2.358117905895e+01,9.060413802300e-01
2.359117955898e+01,9.030565030184e-01
2.360118005900e+01,9.000800639537e-01
2.361118055903e+01,8.971130796497e-01
2.362118105905e+01,8.941565956616e-01
2.363118155908e+01,8.912116867324e-01
2.364118205910e+01,8.882794569907e-01
2.365118255913e+01,8.853610400943e-01
2.366118305915e+01,8.824575993164e-01
2.367118355918e+01,8.795703275675e-01
2.368118405920e+01,8.767004473480e-01
2.369118455923e+01,8.738492106274e-01
2.370118505925e+01,8.710178986415e-01
2.371118555928e+01,8.682078216043e-01
2.372118605930e+01,8.654203183276e-01
2.373118655933e+01,8.626567557422e-01
2.374118705935e+01,8.599185283149e-01
2.375118755938e+01,8.572070573549e-01
2.376118805940e+01,8.545237902045e-01
2.377118855943e+01,8.518701993071e-01
2.378118905945e+01,8.492477811476e-01
2.379118955948e+01,8.466580550600e-01
2.380119005950e+01,8.441025618957e-01
2.381119055953e+01,8.415828625501e-01
2.382119105955e+01,8.391005363407e-01
2.383119155958e+01,8.366571792355e-01
2.384119205960e+01,8.342544019262e-01
2.385119255963e+01,8.318938277464e-01
2.386119305965e+01,8.295770904311e-01
2.387119355968e+01,8.273058317191e-01
2.388119405970e+01,8.250816987964e-01
2.389119455973e+01,8.229063415844e-01
2.390119505975e+01,8.207814098745e-01
2.391119555978e+01,8.187085503129e-01
2.392119605980e+01,8.166894032423e-01
2.393119655983e+01,8.147255994063e-01
2.394119705985e+01,8.128187565236e-01
2.395119755988e+01,8.109704757454e-01
2.396119805990e+01,8.091823380032e-01
2.397119855993e+01,8.074559002623e-01
2.398119905995e+01,8.057926916950e-01
2.399119955998e+01,8.041942097883e-01
2.400120006000e+01,8.026619164043e-01
2.401120056003e+01,8.011972338122e-01
2.402120106005e+01,7.998015407110e-01
2.403120156008e+01,7.984761682635e-01
2.404120206010e+01,7.972223961651e-01
2.405120256013e+01,7.960414487688e-01
2.406120306015e+01,7.949344912904e-01
2.407120356018e+01,7.939026261170e-01
2.408120406020e+01,7.929468892436e-01
2.409120456023e+01,7.920682468614e-01
2.410120506025e+01,7.912675921195e-01
2.411120556028e+01,7.905457420863e-01
2.412120606030e+01,7.899034349285e-01
2.413120656033e+01,7.893413273315e-01
2.414120706035e+01,7.888599921802e-01
2.415120756038e+01,7.884599165152e-01
2.416120806040e+01,7.881414997838e-01
2.417120856043e+01,7.879050523969e-01
2.418120906045e+01,7.877507946041e-01
2.419120956048e+01,7.876788556978e-01
2.420121006050e+01,7.876892735476e-01
2.421121056053e+01,7.877819944745e-01
2.422121106055e+01,7.879568734615e-01
2.423121156058e+01,7.882136747017e-01
2.424121206060e+01,7.885520724794e-01
2.425121256063e+01,7.889716523727e-01
2.426121306065e+01,7.894719127750e-01
2.427121356068e+01,7.900522667173e-01
2.428121406070e+01,7.907120439802e-01
2.429121456073e+01,7.914504934800e-01
2.430121506075e+01,7.922667859060e-01
2.431121556078e+01,7.931600165957e-01
2.432121606080e+01,7.941292086215e-01
2.433121656083e+01,7.951733160698e-01
2.434121706085e+01,7.962912274891e-01
2.435121756088e+01,7.974817694814e-01
2.436121806090e+01,7.987437104161e-01
2.437121856093e+01,8.000757642406e-01
2.438121906095e+01,8.014765943649e-01
2.439121956098e+01,8.029448175964e-01
2.440122006100e+01,8.044790081033e-01
2.441122056103e+01,8.060777013829e-01
2.442122106105e+01,8.077393982180e-01
2.443122156108e+01,8.094625685972e-01
2.444122206110e+01,8.112456555842e-01
2.445122256113e+01,8.130870791185e-01
2.446122306115e+01,8.149852397313e-01
2.447122356118e+01,8.169385221637e-01
2.448122406120e+01,8.189452988743e-01
2.449122456123e+01,8.210039334246e-01
2.450122506125e+01,8.231127837351e-01
2.451122556128e+01,8.252702052019e-01
2.452122606130e+01,8.274745536684e-01
2.453122656133e+01,8.297241882477e-01
2.454122706135e+01,8.320174739900e-01
2.455122756138e+01,8.343527843952e-01
2.456122806140e+01,8.367285037675e-01
2.457122856143e+01,8.391430294126e-01
2.458122906145e+01,8.415947736780e-01
2.459122956148e+01,8.440821658376e-01
2.460123006150e+01,8.466036538246e-01
2.461123056153e+01,8.491577058145e-01
2.462123106155e+01,8.517428116622e-01
2.463123156158e+01,8.543574841980e-01
2.464123206160e+01,8.570002603869e-01
2.465123256163e+01,8.596697023568e-01
2.466123306165e+01,8.623643983005e-01
2.467123356168e+01,8.650829632572e-01
2.468123406170e+01,8.678240397805e-01
2.469123456173e+01,8.705862984968e-01
2.470123506175e+01,8.733684385624e-01
2.471123556178e+01,8.761691880232e-01
2.472123606180e+01,8.789873040847e-01
2.473123656183e+01,8.818215732972e-01
2.474123706185e+01,8.846708116620e-01
2.475123756188e+01,8.875338646652e-01
2.476123806190e+01,8.904096072438e-01
2.477123856193e+01,8.932969436886e-01
2.478123906195e+01,8.961948074919e-01
2.479123956198e+01,8.991021611415e-01
2.480124006200e+01,9.020179958684e-01
2.481124056203e+01,9.049413313506e-01
2.482124106205e+01,9.078712153796e-01
2.483124156208e+01,9.108067234914e-01
2.484124206210e+01,9.137469585674e-01
2.485124256213e+01,9.166910504078e-01
2.486124306215e+01,9.196381552818e-01
2.487124356218e+01,9.225874554573e-01
2.488124406220e+01,9.255381587124e-01
2.489124456223e+01,9.284894978332e-01
2.490124506225e+01,9.314407300989e-01
2.491124556228e+01,9.343911367567e-01
2.492124606230e+01,9.373400224897e-01
2.493124656233e+01,9.402867148793e-01
2.494124706235e+01,9.432305638630e-01
2.495124756238e+01,9.461709411910e-01
2.496124806240e+01,9.491072398820e-01
2.497124856243e+01,9.520388736798e-01
2.498124906245e+01,9.549652765121e-01
2.499124956248e+01,9.578859019528e-01
2.500125006250e+01,9.608002226885e-01
2.501125056253e+01,9.637077299900e-01
2.502125106255e+01,9.666079331904e-01
2.503125156258e+01,9.695003591696e-01
2.504125206260e+01,9.723845518465e-01
2.505125256263e+01,9.752600716791e-01
2.506125306265e+01,9.781264951727e-01
2.507125356268e+01,9.809834143977e-01
2.508125406270e+01,9.838304365159e-01
2.509125456273e+01,9.866671833170e-01
2.510125506275e+01,9.894932907641e-01
2.511125556278e+01,9.923084085496e-01
2.512125606280e+01,9.951121996613e-01
2.513125656283e+01,9.979043399578e-01
2.514125706285e+01,1.000684517755e+00
2.515125756288e+01,1.003452433424e+00
2.516125806290e+01,1.006207798994e+00
2.517125856293e+01,1.008950337773e+00
2.518125906295e+01,1.011679783973e+00
2.519125956298e+01,1.014395882348e+00
2.520126006300e+01,1.017098387839e+00
2.521126056303e+01,1.019787065233e+00
2.522126106305e+01,1.022461688828e+00
2.523126156308e+01,1.025122042114e+00
2.524126206310e+01,1.027767917449e+00
2.525126256313e+01,1.030399115763e+00
2.526126306315e+01,1.033015446258e+00
2.527126356318e+01,1.035616726123e+00
2.528126406320e+01,1.038202780250e+00
2.529126456323e+01,1.040773440974e+00
2.530126506325e+01,1.043328547800e+00
2.531126556328e+01,1.045867947161e+00
2.532126606330e+01,1.048391492164e+00
2.533126656333e+01,1.050899042357e+00
2.534126706335e+01,1.053390463498e+00
2.535126756338e+01,1.055865627331e+00
2.536126806340e+01,1.058324411375e+00
2.537126856343e+01,1.060766698708e+00
2.538126906345e+01,1.063192377775e+00
2.539126956348e+01,1.065601342183e+00
2.540127006350e+01,1.067993490521e+00
2.541127056353e+01,1.070368726173e+00
2.542127106355e+01,1.072726957143e+00
2.543127156358e+01,1.075068095883e+00
2.544127206360e+01,1.077392059132e+00
2.545127256363e+01,1.079698767752e+00
2.546127306365e+01,1.081988146579e+00
2.547127356368e+01,1.084260124271e+00
2.548127406370e+01,1.086514633165e+00
2.549127456373e+01,1.088751609139e+00
2.550127506375e+01,1.090970991479e+00
2.551127556378e+01,1.093172722747e+00
2.552127606380e+01,1.095356748657e+00
2.553127656383e+01,1.097523017955e+00
2.554127706385e+01,1.099671482302e+00
2.555127756388e+01,1.101802096160e+00
2.556127806390e+01,1.103914816686e+00
2.557127856393e+01,1.106009603625e+00
2.558127906395e+01,1.108086419208e+00
2.559127956398e+01,1.110145228057e+00
2.560128006400e+01,1.112185997087e+00
2.561128056403e+01,1.114208695416e+00
2.562128106405e+01,1.116213294280e+00
2.563128156408e+01,1.118199766942e+00
2.564128206410e+01,1.120168088614e+00
2.565128256413e+01,1.122118236379e+00
2.566128306415e+01,1.124050189110e+00
2.567128356418e+01,1.125963927399e+00
2.568128406420e+01,1.127859433485e+00
2.569128456423e+01,1.129736691187e+00
2.570128506425e+01,1.131595685834e+00
2.571128556428e+01,1.133436404205e+00
2.572128606430e+01,1.135258834463e+00
2.573128656433e+01,1.137062966099e+00
2.574128706435e+01,1.138848789872e+00
2.575128756438e+01,1.140616297754e+00
2.576128806440e+01,1.142365482876e+00
2.577128856443e+01,1.144096339478e+00
2.578128906445e+01,1.145808862857e+00
2.579128956448e+01,1.147503049319e+00
2.580129006450e+01,1.149178896133e+00
2.581129056453e+01,1.150836401485e+00
2.582129106455e+01,1.152475564438e+00
2.583129156458e+01,1.154096384884e+00
2.584129206460e+01,1.155698863510e+00
2.585129256463e+01,1.157283001755e+00
2.586129306465e+01,1.158848801774e+00
2.587129356468e+01,1.160396266401e+00
2.588129406470e+01,1.161925399114e+00
2.589129456473e+01,1.163436204002e+00
2.590129506475e+01,1.164928685731e+00
2.591129556478e+01,1.166402849514e+00
2.592129606480e+01,1.167858701080e+00
2.593129656483e+01,1.169296246643e+00
2.594129706485e+01,1.170715492878e+00
2.595129756488e+01,1.172116446888e+00
2.596129806490e+01,1.173499116183e+00
2.597129856493e+01,1.174863508650e+00
2.598129906495e+01,1.176209632534e+00
2.599129956498e+01,1.177537496408e+00
2.600130006500e+01,1.178847109153e+00
2.601130056503e+01,1.180138479940e+00
