t_over_theta,r
1.937696884844e+00,7.242174929456e-01
1.938096904845e+00,7.242701964283e-01
1.938496924846e+00,7.243229119130e-01
1.938896944847e+00,7.243756375799e-01
1.939296964848e+00,7.244283715993e-01
1.939696984849e+00,7.244811121342e-01
1.940097004850e+00,7.245338573420e-01
1.940497024851e+00,7.245866053767e-01
1.940897044852e+00,7.246393543914e-01
1.941297064853e+00,7.246921025399e-01
1.941697084854e+00,7.247448479796e-01
1.942097104855e+00,7.247975888729e-01
1.942497124856e+00,7.248503233896e-01
1.942897144857e+00,7.249030497093e-01
1.943297164858e+00,7.249557660229e-01
1.943697184859e+00,7.250084705352e-01
1.944097204860e+00,7.250611614665e-01
1.944497224861e+00,7.251138370551e-01
1.944897244862e+00,7.251664955589e-01
1.945297264863e+00,7.252191352575e-01
1.945697284864e+00,7.252717544540e-01
1.946097304865e+00,7.253243514774e-01
1.946497324866e+00,7.253769246835e-01
1.946897344867e+00,7.254294724577e-01
1.947297364868e+00,7.254819932164e-01
1.947697384869e+00,7.255344854085e-01
1.948097404870e+00,7.255869475177e-01
1.948497424871e+00,7.256393780634e-01
1.948897444872e+00,7.256917756029e-01
1.949297464873e+00,7.257441387328e-01
1.949697484874e+00,7.257964660903e-01
1.950097504875e+00,7.258487563548e-01
1.950497524876e+00,7.259010082497e-01
1.950897544877e+00,7.259532205428e-01
1.951297564878e+00,7.260053920488e-01
1.951697584879e+00,7.260575216297e-01
1.952097604880e+00,7.261096081961e-01
1.952497624881e+00,7.261616507084e-01
1.952897644882e+00,7.262136481779e-01
1.953297664883e+00,7.262655996676e-01
1.953697684884e+00,7.263175042936e-01
1.954097704885e+00,7.263693612254e-01
1.954497724886e+00,7.264211696873e-01
1.954897744887e+00,7.264729289586e-01
1.955297764888e+00,7.265246383746e-01
1.955697784889e+00,7.265762973271e-01
1.956097804890e+00,7.266279052647e-01
1.956497824891e+00,7.266794616938e-01
1.956897844892e+00,7.267309661786e-01
1.957297864893e+00,7.267824183416e-01
1.957697884894e+00,7.268338178641e-01
1.958097904895e+00,7.268851644860e-01
1.958497924896e+00,7.269364580061e-01
1.958897944897e+00,7.269876982824e-01
1.959297964898e+00,7.270388852316e-01
1.959697984899e+00,7.270900188292e-01
1.960098004900e+00,7.271410991094e-01
1.960498024901e+00,7.271921261655e-01
1.960898044902e+00,7.272431001489e-01
1.961298064903e+00,7.272940212690e-01
1.961698084904e+00,7.273448897929e-01
1.962098104905e+00,7.273957060448e-01
1.962498124906e+00,7.274464704056e-01
1.962898144907e+00,7.274971833119e-01
1.963298164908e+00,7.275478452562e-01
1.963698184909e+00,7.275984567853e-01
1.964098204910e+00,7.276490185002e-01
1.964498224911e+00,7.276995310550e-01
1.964898244912e+00,7.277499951561e-01
1.965298264913e+00,7.278004115613e-01
1.965698284914e+00,7.278507810787e-01
1.966098304915e+00,7.279011045655e-01
1.966498324916e+00,7.279513829270e-01
1.966898344917e+00,7.280016171151e-01
1.967298364918e+00,7.280518081283e-01
1.967698384919e+00,7.281019570093e-01
1.968098404920e+00,7.281520648443e-01
1.968498424921e+00,7.282021327613e-01
1.968898444922e+00,7.282521619288e-01
1.969298464923e+00,7.283021535545e-01
1.969698484924e+00,7.283521088838e-01
1.970098504925e+00,7.284020291981e-01
1.970498524926e+00,7.284519158134e-01
1.970898544927e+00,7.285017700789e-01
1.971298564928e+00,7.285515933753e-01
1.971698584929e+00,7.286013871129e-01
1.972098604930e+00,7.286511527305e-01
1.972498624931e+00,7.287008916931e-01
1.972898644932e+00,7.287506054906e-01
1.973298664933e+00,7.288002956359e-01
1.973698684934e+00,7.288499636629e-01
1.974098704935e+00,7.288996111247e-01
1.974498724936e+00,7.289492395925e-01
1.974898744937e+00,7.289988506535e-01
1.975298764938e+00,7.290484459088e-01
1.975698784939e+00,7.290980269716e-01
1.976098804940e+00,7.291475954655e-01
1.976498824941e+00,7.291971530228e-01
1.976898844942e+00,7.292467012821e-01
1.977298864943e+00,7.292962418872e-01
1.977698884944e+00,7.293457764846e-01
1.978098904945e+00,7.293953067222e-01
1.978498924946e+00,7.294448342468e-01
1.978898944947e+00,7.294943607029e-01
1.979298964948e+00,7.295438877306e-01
1.979698984949e+00,7.295934169637e-01
1.980099004950e+00,7.296429500279e-01
1.980499024951e+00,7.296924885394e-01
1.980899044952e+00,7.297420341023e-01
1.981299064953e+00,7.297915883077e-01
1.981699084954e+00,7.298411527315e-01
1.982099104955e+00,7.298907289329e-01
1.982499124956e+00,7.299403184522e-01
1.982899144957e+00,7.299899228100e-01
1.983299164958e+00,7.300395435048e-01
1.983699184959e+00,7.300891820118e-01
1.984099204960e+00,7.301388397810e-01
1.984499224961e+00,7.301885182360e-01
1.984899244962e+00,7.302382187724e-01
1.985299264963e+00,7.302879427561e-01
1.985699284964e+00,7.303376915219e-01
1.986099304965e+00,7.303874663724e-01
1.986499324966e+00,7.304372685761e-01
1.986899344967e+00,7.304870993668e-01
1.987299364968e+00,7.305369599417e-01
1.987699384969e+00,7.305868514606e-01
1.988099404970e+00,7.306367750444e-01
1.988499424971e+00,7.306867317741e-01
1.988899444972e+00,7.307367226895e-01
1.989299464973e+00,7.307867487885e-01
1.989699484974e+00,7.308368110259e-01
1.990099504975e+00,7.308869103123e-01
1.990499524976e+00,7.309370475136e-01
1.990899544977e+00,7.309872234499e-01
1.991299564978e+00,7.310374388947e-01
1.991699584979e+00,7.310876945744e-01
1.992099604980e+00,7.311379911672e-01
1.992499624981e+00,7.311883293028e-01
1.992899644982e+00,7.312387095616e-01
1.993299664983e+00,7.312891324743e-01
1.993699684984e+00,7.313395985216e-01
1.994099704985e+00,7.313901081336e-01
1.994499724986e+00,7.314406616896e-01
1.994899744987e+00,7.314912595180e-01
1.995299764988e+00,7.315419018953e-01
1.995699784989e+00,7.315925890466e-01
1.996099804990e+00,7.316433211452e-01
1.996499824991e+00,7.316940983127e-01
1.996899844992e+00,7.317449206191e-01
1.997299864993e+00,7.317957880823e-01
1.997699884994e+00,7.318467006691e-01
1.998099904995e+00,7.318976582947e-01
1.998499924996e+00,7.319486608230e-01
1.998899944997e+00,7.319997080670e-01
1.999299964998e+00,7.320507997892e-01
1.999699984999e+00,7.321019357016e-01
2.000100005000e+00,7.321531154666e-01
2.000500025001e+00,7.322043386972e-01
2.000900045002e+00,7.322556049578e-01
2.001300065003e+00,7.323069137646e-01
2.001700085004e+00,7.323582645869e-01
2.002100105005e+00,7.324096568468e-01
2.002500125006e+00,7.324610899201e-01
2.002900145007e+00,7.325125631375e-01
2.003300165008e+00,7.325640757855e-01
2.003700185009e+00,7.326156271069e-01
2.004100205010e+00,7.326672163020e-01
2.004500225011e+00,7.327188425295e-01
2.004900245012e+00,7.327705049077e-01
2.005300265013e+00,7.328222025151e-01
2.005700285014e+00,7.328739343923e-01
2.006100305015e+00,7.329256995421e-01
2.006500325016e+00,7.329774969315e-01
2.006900345017e+00,7.330293254924e-01
2.007300365018e+00,7.330811841231e-01
2.007700385019e+00,7.331330716895e-01
2.008100405020e+00,7.331849870264e-01
2.008500425021e+00,7.332369289388e-01
2.008900445022e+00,7.332888962037e-01
2.009300465023e+00,7.333408875712e-01
2.009700485024e+00,7.333929017662e-01
2.010100505025e+00,7.334449374888e-01
2.010500525026e+00,7.334969934167e-01
2.010900545027e+00,7.335490682063e-01
2.011300565028e+00,7.336011604946e-01
2.011700585029e+00,7.336532689003e-01
2.012100605030e+00,7.337053920257e-01
2.012500625031e+00,7.337575284580e-01
2.012900645032e+00,7.338096767709e-01
2.013300665033e+00,7.338618355261e-01
2.013700685034e+00,7.339140032753e-01
2.014100705035e+00,7.339661785610e-01
2.014500725036e+00,7.340183599189e-01
2.014900745037e+00,7.340705458789e-01
2.015300765038e+00,7.341227349670e-01
2.015700785039e+00,7.341749257066e-01
2.016100805040e+00,7.342271166207e-01
2.016500825041e+00,7.342793062326e-01
2.016900845042e+00,7.343314930685e-01
2.017300865043e+00,7.343836756582e-01
2.017700885044e+00,7.344358525371e-01
2.018100905045e+00,7.344880222476e-01
2.018500925046e+00,7.345401833406e-01
2.018900945047e+00,7.345923343773e-01
2.019300965048e+00,7.346444739303e-01
2.019700985049e+00,7.346966005855e-01
2.020101005050e+00,7.347487129434e-01
2.020501025051e+00,7.348008096203e-01
2.020901045052e+00,7.348528892502e-01
2.021301065053e+00,7.349049504858e-01
2.021701085054e+00,7.349569920003e-01
2.022101105055e+00,7.350090124885e-01
2.022501125056e+00,7.350610106679e-01
2.022901145057e+00,7.351129852808e-01
2.023301165058e+00,7.351649350944e-01
2.023701185059e+00,7.352168589033e-01
2.024101205060e+00,7.352687555296e-01
2.024501225061e+00,7.353206238246e-01
2.024901245062e+00,7.353724626703e-01
2.025301265063e+00,7.354242709797e-01
2.025701285064e+00,7.354760476987e-01
2.026101305065e+00,7.355277918066e-01
2.026501325066e+00,7.355795023169e-01
2.026901345067e+00,7.356311782792e-01
2.027301365068e+00,7.356828187788e-01
2.027701385069e+00,7.357344229387e-01
2.028101405070e+00,7.357859899199e-01
2.028501425071e+00,7.358375189222e-01
2.028901445072e+00,7.358890091852e-01
2.029301465073e+00,7.359404599887e-01
2.029701485074e+00,7.359918706537e-01
2.030101505075e+00,7.360432405426e-01
2.030501525076e+00,7.360945690602e-01
2.030901545077e+00,7.361458556537e-01
2.031301565078e+00,7.361970998134e-01
2.031701585079e+00,7.362483010732e-01
2.032101605080e+00,7.362994590112e-01
2.032501625081e+00,7.363505732497e-01
2.032901645082e+00,7.364016434556e-01
2.033301665083e+00,7.364526693406e-01
2.033701685084e+00,7.365036506614e-01
2.034101705085e+00,7.365545872198e-01
2.034501725086e+00,7.366054788628e-01
2.034901745087e+00,7.366563254825e-01
2.035301765088e+00,7.367071270167e-01
2.035701785089e+00,7.367578834480e-01
2.036101805090e+00,7.368085948044e-01
2.036501825091e+00,7.368592611590e-01
2.036901845092e+00,7.369098826295e-01
2.037301865093e+00,7.369604593782e-01
2.037701885094e+00,7.370109916117e-01
2.038101905095e+00,7.370614795806e-01
2.038501925096e+00,7.371119235784e-01
2.038901945097e+00,7.371623239423e-01
2.039301965098e+00,7.372126810523e-01
2.039701985099e+00,7.372629953305e-01
2.040102005100e+00,7.373132672404e-01
2.040502025101e+00,7.373634972868e-01
2.040902045102e+00,7.374136860149e-01
2.041302065103e+00,7.374638340094e-01
2.041702085104e+00,7.375139418941e-01
2.042102105105e+00,7.375640103312e-01
2.042502125106e+00,7.376140400201e-01
2.042902145107e+00,7.376640316973e-01
2.043302165108e+00,7.377139861347e-01
2.043702185109e+00,7.377639041395e-01
2.044102205110e+00,7.378137865526e-01
2.044502225111e+00,7.378636342481e-01
2.044902245112e+00,7.379134481322e-01
2.045302265113e+00,7.379632291417e-01
2.045702285114e+00,7.380129782433e-01
2.046102305115e+00,7.380626964330e-01
2.046502325116e+00,7.381123847344e-01
2.046902345117e+00,7.381620441978e-01
2.047302365118e+00,7.382116758989e-01
2.047702385119e+00,7.382612809378e-01
2.048102405120e+00,7.383108604374e-01
2.048502425121e+00,7.383604155429e-01
2.048902445122e+00,7.384099474197e-01
2.049302465123e+00,7.384594572529e-01
2.049702485124e+00,7.385089462454e-01
2.050102505125e+00,7.385584156171e-01
2.050502525126e+00,7.386078666034e-01
2.050902545127e+00,7.386573004539e-01
2.051302565128e+00,7.387067184311e-01
2.051702585129e+00,7.387561218088e-01
2.052102605130e+00,7.388055118713e-01
2.052502625131e+00,7.388548899114e-01
2.052902645132e+00,7.389042572295e-01
2.053302665133e+00,7.389536151319e-01
2.053702685134e+00,7.390029649299e-01
2.054102705135e+00,7.390523079381e-01
2.054502725136e+00,7.391016454731e-01
2.054902745137e+00,7.391509788523e-01
2.055302765138e+00,7.392003093921e-01
2.055702785139e+00,7.392496384071e-01
2.056102805140e+00,7.392989672083e-01
2.056502825141e+00,7.393482971020e-01
2.056902845142e+00,7.393976293886e-01
2.057302865143e+00,7.394469653607e-01
2.057702885144e+00,7.394963063026e-01
2.058102905145e+00,7.395456534883e-01
2.058502925146e+00,7.395950081806e-01
2.058902945147e+00,7.396443716298e-01
2.059302965148e+00,7.396937450721e-01
2.059702985149e+00,7.397431297290e-01
2.060103005150e+00,7.397925268056e-01
2.060503025151e+00,7.398419374894e-01
2.060903045152e+00,7.398913629493e-01
2.061303065153e+00,7.399408043347e-01
2.061703085154e+00,7.399902627737e-01
2.062103105155e+00,7.400397393724e-01
2.062503125156e+00,7.400892352141e-01
2.062903145157e+00,7.401387513576e-01
2.063303165158e+00,7.401882888367e-01
2.063703185159e+00,7.402378486591e-01
2.064103205160e+00,7.402874318051e-01
2.064503225161e+00,7.403370392272e-01
2.064903245162e+00,7.403866718488e-01
2.065303265163e+00,7.404363305635e-01
2.065703285164e+00,7.404860162339e-01
2.066103305165e+00,7.405357296914e-01
2.066503325166e+00,7.405854717351e-01
2.066903345167e+00,7.406352431309e-01
2.067303365168e+00,7.406850446114e-01
2.067703385169e+00,7.407348768747e-01
2.068103405170e+00,7.407847405837e-01
2.068503425171e+00,7.408346363659e-01
2.068903445172e+00,7.408845648124e-01
2.069303465173e+00,7.409345264781e-01
2.069703485174e+00,7.409845218803e-01
2.070103505175e+00,7.410345514990e-01
2.070503525176e+00,7.410846157763e-01
2.070903545177e+00,7.411347151158e-01
2.071303565178e+00,7.411848498828e-01
2.071703585179e+00,7.412350204033e-01
2.072103605180e+00,7.412852269645e-01
2.072503625181e+00,7.413354698140e-01
2.072903645182e+00,7.413857491599e-01
2.073303665183e+00,7.414360651707e-01
2.073703685184e+00,7.414864179753e-01
2.074103705185e+00,7.415368076629e-01
2.074503725186e+00,7.415872342829e-01
2.074903745187e+00,7.416376978454e-01
2.075303765188e+00,7.416881983207e-01
2.075703785189e+00,7.417387356395e-01
2.076103805190e+00,7.417893096932e-01
2.076503825191e+00,7.418399203341e-01
2.076903845192e+00,7.418905673760e-01
2.077303865193e+00,7.419412505936e-01
2.077703885194e+00,7.419919697239e-01
2.078103905195e+00,7.420427244657e-01
2.078503925196e+00,7.420935144804e-01
2.078903945197e+00,7.421443393926e-01
2.079303965198e+00,7.421951987898e-01
2.079703985199e+00,7.422460922239e-01
2.080104005200e+00,7.422970192107e-01
2.080504025201e+00,7.423479792314e-01
2.080904045202e+00,7.423989717326e-01
2.081304065203e+00,7.424499961271e-01
2.081704085204e+00,7.425010517950e-01
2.082104105205e+00,7.425521380839e-01
2.082504125206e+00,7.426032543099e-01
2.082904145207e+00,7.426543997582e-01
2.083304165208e+00,7.427055736835e-01
2.083704185209e+00,7.427567753115e-01
2.084104205210e+00,7.428080038394e-01
2.084504225211e+00,7.428592584370e-01
2.084904245212e+00,7.429105382472e-01
2.085304265213e+00,7.429618423874e-01
2.085704285214e+00,7.430131699500e-01
2.086104305215e+00,7.430645200038e-01
2.086504325216e+00,7.431158915945e-01
2.086904345217e+00,7.431672837462e-01
2.087304365218e+00,7.432186954620e-01
2.087704385219e+00,7.432701257253e-01
2.088104405220e+00,7.433215735005e-01
2.088504425221e+00,7.433730377346e-01
2.088904445222e+00,7.434245173580e-01
2.089304465223e+00,7.434760112855e-01
2.089704485224e+00,7.435275184177e-01
2.090104505225e+00,7.435790376423e-01
2.090504525226e+00,7.436305678346e-01
2.090904545227e+00,7.436821078590e-01
2.091304565228e+00,7.437336565698e-01
2.091704585229e+00,7.437852128130e-01
2.092104605230e+00,7.438367754270e-01
2.092504625231e+00,7.438883432440e-01
2.092904645232e+00,7.439399150910e-01
2.093304665233e+00,7.439914897910e-01
2.093704685234e+00,7.440430661642e-01
2.094104705235e+00,7.440946430291e-01
2.094504725236e+00,7.441462192041e-01
2.094904745237e+00,7.441977935078e-01
2.095304765238e+00,7.442493647610e-01
2.095704785239e+00,7.443009317874e-01
2.096104805240e+00,7.443524934150e-01
2.096504825241e+00,7.444040484770e-01
2.096904845242e+00,7.444555958130e-01
2.097304865243e+00,7.445071342703e-01
2.097704885244e+00,7.445586627048e-01
2.098104905245e+00,7.446101799823e-01
2.098504925246e+00,7.446616849795e-01
2.098904945247e+00,7.447131765848e-01
2.099304965248e+00,7.447646536998e-01
2.099704985249e+00,7.448161152402e-01
2.100105005250e+00,7.448675601368e-01
2.100505025251e+00,7.449189873364e-01
2.100905045252e+00,7.449703958028e-01
2.101305065253e+00,7.450217845180e-01
2.101705085254e+00,7.450731524831e-01
2.102105105255e+00,7.451244987188e-01
2.102505125256e+00,7.451758222670e-01
2.102905145257e+00,7.452271221911e-01
2.103305165258e+00,7.452783975773e-01
2.103705185259e+00,7.453296475351e-01
2.104105205260e+00,7.453808711984e-01
2.104505225261e+00,7.454320677259e-01
2.104905245262e+00,7.454832363021e-01
2.105305265263e+00,7.455343761381e-01
2.105705285264e+00,7.455854864720e-01
2.106105305265e+00,7.456365665701e-01
2.106505325266e+00,7.456876157271e-01
2.106905345267e+00,7.457386332668e-01
2.107305365268e+00,7.457896185428e-01
2.107705385269e+00,7.458405709390e-01
2.108105405270e+00,7.458914898700e-01
2.108505425271e+00,7.459423747818e-01
2.108905445272e+00,7.459932251521e-01
2.109305465273e+00,7.460440404909e-01
2.109705485274e+00,7.460948203404e-01
2.110105505275e+00,7.461455642763e-01
2.110505525276e+00,7.461962719072e-01
2.110905545277e+00,7.462469428756e-01
2.111305565278e+00,7.462975768576e-01
2.111705585279e+00,7.463481735635e-01
2.112105605280e+00,7.463987327378e-01
2.112505625281e+00,7.464492541595e-01
2.112905645282e+00,7.464997376416e-01
2.113305665283e+00,7.465501830324e-01
2.113705685284e+00,7.466005902146e-01
2.114105705285e+00,7.466509591059e-01
2.114505725286e+00,7.467012896586e-01
2.114905745287e+00,7.467515818597e-01
2.115305765288e+00,7.468018357308e-01
2.115705785289e+00,7.468520513279e-01
2.116105805290e+00,7.469022287416e-01
2.116505825291e+00,7.469523680965e-01
2.116905845292e+00,7.470024695511e-01
2.117305865293e+00,7.470525332980e-01
2.117705885294e+00,7.471025595630e-01
2.118105905295e+00,7.471525486052e-01
2.118505925296e+00,7.472025007169e-01
2.118905945297e+00,7.472524162224e-01
2.119305965298e+00,7.473022954785e-01
2.119705985299e+00,7.473521388736e-01
2.120106005300e+00,7.474019468271e-01
2.120506025301e+00,7.474517197891e-01
2.120906045302e+00,7.475014582398e-01
2.121306065303e+00,7.475511626898e-01
2.121706085304e+00,7.476008336784e-01
2.122106105305e+00,7.476504717736e-01
2.122506125306e+00,7.477000775713e-01
2.122906145307e+00,7.477496516947e-01
2.123306165308e+00,7.477991947938e-01
2.123706185309e+00,7.478487075443e-01
2.124106205310e+00,7.478981906472e-01
2.124506225311e+00,7.479476448282e-01
2.124906245312e+00,7.479970708364e-01
2.125306265313e+00,7.480464694441e-01
2.125706285314e+00,7.480958414459e-01
2.126106305315e+00,7.481451876577e-01
2.126506325316e+00,7.481945089161e-01
2.126906345317e+00,7.482438060772e-01
2.127306365318e+00,7.482930800161e-01
2.127706385319e+00,7.483423316260e-01
2.128106405320e+00,7.483915618169e-01
2.128506425321e+00,7.484407715149e-01
2.128906445322e+00,7.484899616611e-01
2.129306465323e+00,7.485391332109e-01
2.129706485324e+00,7.485882871337e-01
2.130106505325e+00,7.486374244110e-01
2.130506525326e+00,7.486865460355e-01
2.130906545327e+00,7.487356530108e-01
2.131306565328e+00,7.487847463495e-01
2.131706585329e+00,7.488338270731e-01
2.132106605330e+00,7.488828962104e-01
2.132506625331e+00,7.489319547965e-01
2.132906645332e+00,7.489810038725e-01
2.133306665333e+00,7.490300444836e-01
2.133706685334e+00,7.490790776786e-01
2.134106705335e+00,7.491281045089e-01
2.134506725336e+00,7.491771260274e-01
2.134906745337e+00,7.492261432875e-01
2.135306765338e+00,7.492751573419e-01
2.135706785339e+00,7.493241692421e-01
2.136106805340e+00,7.493731800369e-01
2.136506825341e+00,7.494221907718e-01
2.136906845342e+00,7.494712024876e-01
2.137306865343e+00,7.495202162197e-01
2.137706885344e+00,7.495692329972e-01
2.138106905345e+00,7.496182538419e-01
2.138506925346e+00,7.496672797672e-01
2.138906945347e+00,7.497163117772e-01
2.139306965348e+00,7.497653508660e-01
2.139706985349e+00,7.498143980165e-01
2.140107005350e+00,7.498634541996e-01
2.140507025351e+00,7.499125203733e-01
2.140907045352e+00,7.499615974821e-01
2.141307065353e+00,7.500106864556e-01
2.141707085354e+00,7.500597882081e-01
2.142107105355e+00,7.501089036376e-01
2.142507125356e+00,7.501580336250e-01
2.142907145357e+00,7.502071790333e-01
2.143307165358e+00,7.502563407069e-01
2.143707185359e+00,7.503055194708e-01
2.144107205360e+00,7.503547161298e-01
2.144507225361e+00,7.504039314681e-01
2.144907245362e+00,7.504531662483e-01
2.145307265363e+00,7.505024212108e-01
2.145707285364e+00,7.505516970731e-01
2.146107305365e+00,7.506009945293e-01
2.146507325366e+00,7.506503142495e-01
2.146907345367e+00,7.506996568792e-01
2.147307365368e+00,7.507490230385e-01
2.147707385369e+00,7.507984133222e-01
2.148107405370e+00,7.508478282986e-01
2.148507425371e+00,7.508972685096e-01
2.148907445372e+00,7.509467344700e-01
2.149307465373e+00,7.509962266669e-01
2.149707485374e+00,7.510457455595e-01
2.150107505375e+00,7.510952915789e-01
2.150507525376e+00,7.511448651275e-01
2.150907545377e+00,7.511944665786e-01
2.151307565378e+00,7.512440962765e-01
2.151707585379e+00,7.512937545359e-01
2.152107605380e+00,7.513434416421e-01
2.152507625381e+00,7.513931578505e-01
2.152907645382e+00,7.514429033864e-01
2.153307665383e+00,7.514926784447e-01
2.153707685384e+00,7.515424831903e-01
2.154107705385e+00,7.515923177575e-01
2.154507725386e+00,7.516421822501e-01
2.154907745387e+00,7.516920767417e-01
2.155307765388e+00,7.517420012754e-01
2.155707785389e+00,7.517919558637e-01
2.156107805390e+00,7.518419404889e-01
2.156507825391e+00,7.518919551030e-01
2.156907845392e+00,7.519419996279e-01
2.157307865393e+00,7.519920739553e-01
2.157707885394e+00,7.520421779470e-01
2.158107905395e+00,7.520923114354e-01
2.158507925396e+00,7.521424742231e-01
2.158907945397e+00,7.521926660837e-01
2.159307965398e+00,7.522428867617e-01
2.159707985399e+00,7.522931359733e-01
2.160108005400e+00,7.523434134065e-01
2.160508025401e+00,7.523937187212e-01
2.160908045402e+00,7.524440515499e-01
2.161308065403e+00,7.524944114977e-01
2.161708085404e+00,7.525447981429e-01
2.162108105405e+00,7.525952110378e-01
2.162508125406e+00,7.526456497088e-01
2.162908145407e+00,7.526961136570e-01
2.163308165408e+00,7.527466023585e-01
2.163708185409e+00,7.527971152656e-01
2.164108205410e+00,7.528476518066e-01
2.164508225411e+00,7.528982113868e-01
2.164908245412e+00,7.529487933891e-01
2.165308265413e+00,7.529993971744e-01
2.165708285414e+00,7.530500220823e-01
2.166108305415e+00,7.531006674318e-01
2.166508325416e+00,7.531513325219e-01
2.166908345417e+00,7.532020166324e-01
2.167308365418e+00,7.532527190245e-01
2.167708385419e+00,7.533034389416e-01
2.168108405420e+00,7.533541756099e-01
2.168508425421e+00,7.534049282396e-01
2.168908445422e+00,7.534556960253e-01
2.169308465423e+00,7.535064781470e-01
2.169708485424e+00,7.535572737703e-01
2.170108505425e+00,7.536080820475e-01
2.170508525426e+00,7.536589021185e-01
2.170908545427e+00,7.537097331116e-01
2.171308565428e+00,7.537605741445e-01
2.171708585429e+00,7.538114243246e-01
2.172108605430e+00,7.538622827506e-01
2.172508625431e+00,7.539131485124e-01
2.172908645432e+00,7.539640206930e-01
2.173308665433e+00,7.540148983684e-01
2.173708685434e+00,7.540657806090e-01
2.174108705435e+00,7.541166664804e-01
2.174508725436e+00,7.541675550440e-01
2.174908745437e+00,7.542184453582e-01
2.175308765438e+00,7.542693364789e-01
2.175708785439e+00,7.543202274608e-01
2.176108805440e+00,7.543711173578e-01
2.176508825441e+00,7.544220052241e-01
2.176908845442e+00,7.544728901151e-01
2.177308865443e+00,7.545237710883e-01
2.177708885444e+00,7.545746472038e-01
2.178108905445e+00,7.546255175257e-01
2.178508925446e+00,7.546763811223e-01
2.178908945447e+00,7.547272370673e-01
2.179308965448e+00,7.547780844405e-01
2.179708985449e+00,7.548289223289e-01
2.180109005450e+00,7.548797498271e-01
2.180509025451e+00,7.549305660383e-01
2.180909045452e+00,7.549813700752e-01
2.181309065453e+00,7.550321610604e-01
2.181709085454e+00,7.550829381277e-01
2.182109105455e+00,7.551337004222e-01
2.182509125456e+00,7.551844471018e-01
2.182909145457e+00,7.552351773373e-01
2.183309165458e+00,7.552858903134e-01
2.183709185459e+00,7.553365852293e-01
2.184109205460e+00,7.553872612996e-01
2.184509225461e+00,7.554379177547e-01
2.184909245462e+00,7.554885538415e-01
2.185309265463e+00,7.555391688241e-01
2.185709285464e+00,7.555897619845e-01
2.186109305465e+00,7.556403326228e-01
2.186509325466e+00,7.556908800585e-01
2.186909345467e+00,7.557414036303e-01
2.187309365468e+00,7.557919026973e-01
2.187709385469e+00,7.558423766390e-01
2.188109405470e+00,7.558928248563e-01
2.188509425471e+00,7.559432467715e-01
2.188909445472e+00,7.559936418289e-01
2.189309465473e+00,7.560440094955e-01
2.189709485474e+00,7.560943492612e-01
2.190109505475e+00,7.561446606391e-01
2.190509525476e+00,7.561949431662e-01
2.190909545477e+00,7.562451964035e-01
2.191309565478e+00,7.562954199365e-01
2.191709585479e+00,7.563456133755e-01
2.192109605480e+00,7.563957763556e-01
2.192509625481e+00,7.564459085374e-01
2.192909645482e+00,7.564960096070e-01
2.193309665483e+00,7.565460792759e-01
2.193709685484e+00,7.565961172818e-01
2.194109705485e+00,7.566461233883e-01
2.194509725486e+00,7.566960973856e-01
2.194909745487e+00,7.567460390900e-01
2.195309765488e+00,7.567959483444e-01
2.195709785489e+00,7.568458250184e-01
2.196109805490e+00,7.568956690080e-01
2.196509825491e+00,7.569454802358e-01
2.196909845492e+00,7.569952586512e-01
2.197309865493e+00,7.570450042301e-01
2.197709885494e+00,7.570947169750e-01
2.198109905495e+00,7.571443969148e-01
2.198509925496e+00,7.571940441051e-01
2.198909945497e+00,7.572436586275e-01
2.199309965498e+00,7.572932405902e-01
2.199709985499e+00,7.573427901271e-01
2.200110005500e+00,7.573923073982e-01
2.200510025501e+00,7.574417925890e-01
2.200910045502e+00,7.574912459104e-01
2.201310065503e+00,7.575406675985e-01
2.201710085504e+00,7.575900579141e-01
2.202110105505e+00,7.576394171424e-01
2.202510125506e+00,7.576887455935e-01
2.202910145507e+00,7.577380436014e-01
2.203310165508e+00,7.577873115233e-01
2.203710185509e+00,7.578365497402e-01
2.204110205510e+00,7.578857586555e-01
2.204510225511e+00,7.579349386953e-01
2.204910245512e+00,7.579840903076e-01
2.205310265513e+00,7.580332139621e-01
2.205710285514e+00,7.580823101493e-01
2.206110305515e+00,7.581313793806e-01
2.206510325516e+00,7.581804221873e-01
2.206910345517e+00,7.582294391205e-01
2.207310365518e+00,7.582784307503e-01
2.207710385519e+00,7.583273976655e-01
2.208110405520e+00,7.583763404728e-01
2.208510425521e+00,7.584252597964e-01
2.208910445522e+00,7.584741562774e-01
2.209310465523e+00,7.585230305728e-01
2.209710485524e+00,7.585718833556e-01
2.210110505525e+00,7.586207153135e-01
2.210510525526e+00,7.586695271483e-01
2.210910545527e+00,7.587183195754e-01
2.211310565528e+00,7.587670933233e-01
2.211710585529e+00,7.588158491334e-01
2.212110605530e+00,7.588645877585e-01
2.212510625531e+00,7.589133099625e-01
2.212910645532e+00,7.589620165193e-01
2.213310665533e+00,7.590107082128e-01
2.213710685534e+00,7.590593858353e-01
2.214110705535e+00,7.591080501878e-01
2.214510725536e+00,7.591567020783e-01
2.214910745537e+00,7.592053423217e-01
2.215310765538e+00,7.592539717391e-01
2.215710785539e+00,7.593025911567e-01
2.216110805540e+00,7.593512014051e-01
2.216510825541e+00,7.593998033189e-01
2.216910845542e+00,7.594483977359e-01
